id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
107980,1,1,38,,3,825,1,1,3,3,1,1,1,1,2,3,3,3,3,1,1,3,0
28682,2,1,49,,2,2777,1,4,4,4,2,3,4,1,1,1,1,4,1,3,6,0,0
92158,1,1,38,,3,1535,3,4,3,1,1,3,1,1,4,3,3,3,4,1,11,2,0
80530,2,1,58,,1,1678,1,1,1,1,2,3,4,5,5,5,5,4,5,3,0,0,1
127955,1,1,25,,2,1999,3,5,5,5,3,3,3,3,3,1,4,3,4,3,2,2,0
50132,2,0,38,,2,337,2,2,2,4,4,2,4,4,4,5,4,3,3,4,13,2,0
5524,1,0,20,,2,431,2,0,1,3,2,1,2,2,4,3,5,4,5,2,0,0,0
39292,2,1,58,,2,67,1,3,1,4,1,3,3,4,4,1,2,2,4,2,49,6,0
37684,2,1,54,,2,1053,2,5,2,2,4,5,5,3,3,2,3,4,3,4,0,0,0
24930,2,1,27,,2,762,1,4,1,5,1,1,1,1,5,2,5,4,5,1,14,2,0
77140,1,1,33,,2,2105,2,3,2,3,1,2,1,1,4,5,4,5,4,1,0,0,0
122167,1,1,46,,1,541,4,4,4,4,4,4,5,4,4,4,4,4,4,4,47,7,1
60860,1,1,55,,1,1491,4,4,4,4,3,5,4,5,5,5,5,3,5,3,0,0,1
95414,2,1,40,,2,239,3,1,3,2,4,3,4,4,1,4,3,1,3,4,12,1,0
53893,2,0,69,,2,191,3,4,3,4,4,3,4,4,4,3,5,5,4,4,0,0,0
44389,2,0,38,,2,342,4,1,4,3,2,4,4,2,4,2,4,1,3,2,0,1,1
60998,1,1,41,,1,649,3,3,3,3,2,4,4,3,3,3,3,3,3,3,0,0,1
52610,2,1,39,,1,3183,5,5,5,5,4,4,3,5,5,5,5,4,5,2,0,7,1
56883,1,1,53,,1,2454,4,4,2,4,5,4,5,5,5,5,5,3,5,3,1,0,1
49212,2,1,58,,1,1621,1,1,1,1,4,3,3,5,5,5,5,5,5,5,108,1,1
112710,2,1,73,,1,3198,4,4,4,4,1,1,3,5,5,5,5,4,5,5,5,0,1
79389,1,1,39,,1,3896,5,5,5,5,4,5,5,5,5,5,5,3,5,4,0,0,1
106421,1,1,39,,2,674,2,4,3,1,3,3,3,3,4,2,4,5,5,3,45,2,0
47573,1,1,49,,1,1482,3,3,3,3,3,4,4,4,4,5,4,3,4,4,35,3,1
98800,1,0,54,,1,1111,3,3,3,4,2,3,4,2,4,2,4,5,4,2,46,3,0
82982,2,1,39,,1,3000,5,5,5,5,4,5,4,5,5,5,5,5,5,4,44,1.7,1
88907,2,1,24,,2,859,2,4,2,3,4,2,4,4,5,2,3,4,5,4,0,0,0
58626,1,1,60,,1,2449,3,1,1,1,5,3,4,3,3,3,3,4,3,2,13,1,0
16222,1,1,58,,1,266,3,0,3,2,3,5,4,2,2,3,2,4,2,4,0,0,0
113051,1,1,54,,1,2349,5,5,5,5,4,5,5,5,5,5,5,5,5,3,0,0,1
9079,1,1,64,,2,173,3,2,3,3,4,3,4,4,2,2,3,1,2,4,9,6,0
44953,2,1,46,,2,397,3,3,3,1,2,1,4,1,1,3,1,1,1,4,34,4,0
126021,1,1,39,,1,650,2,2,2,2,4,5,5,4,4,4,4,5,4,3,0,0,1
5473,2,1,44,,2,265,1,2,1,3,4,3,4,2,2,1,2,4,2,4,0,0,0
112121,1,1,51,,1,977,4,4,4,4,2,4,4,4,4,4,4,3,4,4,13,5,1
20972,2,1,33,,2,689,4,5,4,4,2,4,2,2,3,5,4,3,5,2,0,0,0
107252,2,0,58,,1,307,3,3,3,4,5,3,5,5,4,5,5,5,5,5,50,7,0
18482,2,1,41,,1,383,5,5,5,5,5,2,4,4,4,4,4,4,4,3,20,1,1
83950,1,0,23,,2,373,3,4,3,4,1,3,1,1,4,5,5,3,5,1,0,0,0
123868,2,1,59,,1,3091,1,1,1,1,5,4,5,5,5,5,5,5,5,4,0,0,1
37542,2,1,31,,1,2954,4,4,4,4,4,3,4,4,4,5,4,2,4,4,71,6,0
64188,2,1,21,2,2,1047,3,1,3,3,1,3,1,1,4,1,4,1,3,1,0,0,0
70488,1,1,39,1,1,2647,1,1,1,1,3,4,5,5,5,5,5,4,5,5,0,5,1
85936,1,0,16,1,2,447,1,4,1,4,4,1,3,4,1,2,4,2,4,4,50,2,0
4511,1,1,36,2,2,551,2,5,2,1,4,2,4,4,2,2,5,3,3,4,0,8,0
109279,1,1,51,1,1,3798,2,2,2,2,3,5,5,4,4,4,4,5,4,3,0,0,1
64882,1,0,23,1,1,282,0,0,0,5,5,0,5,5,5,5,5,5,5,5,0,0,1
69372,2,1,48,1,1,2286,5,5,5,5,4,5,4,4,4,4,4,4,4,5,1,0,1
127240,1,1,68,2,3,1460,2,5,3,4,1,3,1,1,3,3,3,4,4,1,0,3,0
88645,2,1,63,2,2,594,4,4,4,3,3,2,2,3,3,4,3,5,3,5,0,0,1
91894,2,1,52,1,1,2586,1,1,1,1,2,5,5,4,4,4,4,3,4,3,0,0,1
50299,2,0,22,1,1,134,1,4,1,3,1,1,1,1,2,2,4,4,4,1,0,5,0
60278,1,0,8,1,2,2446,2,2,2,2,3,2,3,3,3,2,2,2,3,3,0,0,0
53921,1,0,57,1,3,191,2,2,2,4,4,2,4,4,3,5,4,2,2,4,14,1,0
27478,1,1,12,1,1,3481,2,2,2,2,4,4,4,4,1,5,1,4,1,4,6,0,1
108656,2,1,55,1,2,1747,2,4,4,4,5,2,3,2,2,2,2,4,2,1,112,1.4,0
7793,1,1,60,1,1,3202,1,1,1,1,3,5,5,5,5,5,5,5,5,3,0,0,1
51828,1,1,44,1,3,370,2,3,3,3,3,2,3,3,1,5,1,4,4,3,0,0,1
24142,2,1,36,1,2,134,2,5,5,5,2,2,2,2,5,1,2,1,4,2,3,0,1
122755,2,1,68,2,2,651,3,0,3,1,2,5,5,4,4,3,4,5,4,3,21,3,0
83564,1,1,65,2,1,936,4,1,4,4,4,4,4,2,2,4,4,4,2,2,0,0,1
116479,2,1,10,2,2,342,1,2,1,3,2,1,2,2,4,2,3,4,4,2,0,0,0
21022,1,1,47,1,2,227,5,3,3,3,5,5,5,5,2,4,5,2,2,5,0,0,1
91803,2,1,35,2,2,626,2,2,2,4,1,2,1,1,3,3,3,1,3,1,29,1,0
123947,2,0,10,1,1,646,0,0,0,4,1,0,1,1,3,3,5,3,5,1,4,2,1
43246,2,1,48,2,1,347,1,1,1,4,5,3,3,2,2,1,2,1,2,3,0,0,0
90409,1,1,40,1,1,646,5,5,5,5,5,4,4,4,4,4,4,5,4,3,0,0,1
115503,1,1,33,1,2,308,1,2,2,2,1,1,1,1,3,5,3,1,3,1,13,1,0
23396,1,0,43,1,2,300,1,4,1,3,2,1,2,2,2,2,4,4,4,2,0,2,0
98652,2,0,59,1,2,520,2,2,2,3,1,2,1,1,3,1,3,4,3,1,38,1.5,0
68277,2,0,39,1,1,631,4,4,4,4,2,4,2,2,5,3,5,4,5,2,0,0,0
79184,1,1,42,2,2,2422,3,4,3,1,3,4,4,4,4,5,4,4,4,4,0,0,0
64457,1,1,69,2,2,989,1,4,1,1,5,1,5,5,3,2,4,4,5,5,6,3,0
31669,2,1,12,1,1,846,3,4,2,4,3,3,3,3,2,4,3,1,4,3,0,6,0
108003,2,1,47,2,2,271,3,1,3,4,4,4,3,5,5,3,3,4,5,3,20,0,0
93713,1,1,30,2,2,689,1,2,1,3,3,1,3,3,3,2,3,3,3,3,0,0,0
18841,2,1,32,1,1,1869,4,4,4,4,4,4,4,4,3,2,4,2,1,4,0,1,1
34416,1,1,30,2,2,728,3,5,3,1,4,3,1,4,1,3,2,1,4,4,0,0,0
79700,2,1,24,2,2,762,2,4,2,3,3,2,3,3,3,2,4,3,4,3,0,0,0
13568,2,1,27,2,2,106,2,2,2,4,2,2,2,2,4,3,4,4,4,2,0,3,0
69134,1,1,50,1,1,2248,4,4,4,4,2,3,4,5,5,5,5,5,5,4,0,0,1
120811,2,1,51,1,1,2852,3,3,3,3,1,4,4,4,4,4,4,3,4,2,0,1,1
15508,2,1,35,2,2,164,1,5,1,1,3,1,4,3,5,3,5,5,5,3,3,0,0
33592,2,1,43,1,1,3809,4,4,4,4,1,4,3,5,5,5,5,3,5,3,0,0,1
114019,1,1,51,2,2,1728,4,5,4,3,4,4,4,4,5,5,5,5,4,4,0,0,1
119667,2,1,62,2,2,507,3,4,3,3,5,4,4,3,3,3,3,3,3,2,9,1,0
124788,1,1,43,1,1,280,0,0,0,4,3,4,5,3,3,3,3,3,3,4,28,1,1
60191,1,1,19,2,3,1012,3,1,3,4,2,3,2,2,1,1,3,4,4,2,0,0,0
126639,1,1,19,1,1,2156,2,2,2,2,4,4,4,4,5,4,4,3,4,4,0,0,1
118671,2,0,20,1,2,370,4,2,4,3,2,4,2,2,3,4,4,1,3,2,23,1,0
7564,2,1,38,2,3,606,1,5,1,2,4,1,4,4,5,2,4,3,4,4,87,1.9,0
11979,2,1,43,1,1,643,2,2,2,2,4,3,3,5,5,5,5,5,5,1,62,5,1
39020,1,1,62,1,1,3179,1,1,1,1,4,3,4,4,4,4,4,4,4,4,0,0,1
34370,1,1,37,1,3,541,1,5,5,5,1,1,1,1,2,5,3,1,4,1,11,9,0
95972,1,1,39,1,1,583,5,5,5,5,3,4,5,5,5,5,5,3,5,3,11,8,1
56785,2,1,48,2,3,1085,5,3,5,2,3,4,4,1,1,5,1,5,1,2,0,0,1
112766,1,1,56,1,1,2398,3,3,3,3,5,4,5,4,4,4,4,4,4,3,0,0,1
122092,1,1,45,2,2,130,0,5,0,4,4,0,4,4,2,5,1,4,4,4,0,1,1
95077,2,1,25,2,2,248,3,4,3,3,2,3,2,2,5,5,5,5,4,2,0,3,0
119373,2,1,60,1,1,3014,4,4,4,4,3,5,5,5,5,5,5,5,5,5,12,5,1
53955,2,0,8,1,2,1325,2,2,2,3,4,2,4,4,2,3,3,3,3,4,100,7,0
14298,1,1,41,1,1,395,4,4,2,4,1,5,1,4,4,4,4,5,4,2,0,7,1
550,2,1,40,1,1,164,0,5,0,2,4,4,4,5,5,4,4,5,5,3,38,3,1
108734,1,1,10,2,2,591,1,4,1,5,5,1,5,5,5,4,4,5,5,5,2,5,0
101201,2,1,65,2,2,1069,2,5,2,1,2,5,4,3,3,2,3,3,3,3,109,1.4,0
98888,2,0,38,1,3,991,3,4,4,3,2,4,2,2,4,5,3,2,4,2,0,2,0
110850,1,1,46,1,1,404,1,1,1,1,5,5,5,4,4,4,4,5,4,3,7,0,1
83826,1,1,44,1,2,425,2,5,3,5,2,2,2,2,4,5,3,3,3,2,0,0,0
37658,2,1,60,2,2,1069,3,4,3,2,3,5,5,2,2,3,2,4,2,3,18,0,0
51973,2,1,25,1,1,3734,3,2,2,2,3,3,3,3,4,1,3,4,3,3,0,0,0
90208,1,1,69,2,2,1084,2,3,2,3,2,2,2,2,4,5,4,4,4,2,0,0,0
45836,2,1,17,2,2,411,4,4,4,1,1,4,1,1,2,3,2,3,4,1,0,0,1
81957,2,0,23,1,2,1363,3,3,3,4,5,3,5,5,4,5,4,3,5,5,0,0,0
26539,1,1,64,2,2,1105,4,2,4,3,5,4,5,5,4,2,4,4,4,5,0,2,0
111719,2,1,49,2,2,495,2,4,2,4,5,5,5,1,1,2,1,3,1,3,0,0,0
57820,2,1,60,1,1,622,1,1,1,1,2,4,5,4,4,4,4,5,4,5,14,3,1
22098,1,1,37,2,,782,3,5,3,1,2,3,2,2,4,5,5,4,4,2,3,1,0
78919,1,1,50,1,,2540,1,1,1,1,5,5,5,5,4,5,5,5,4,5,139,1.5,1
128264,2,1,46,1,,3557,1,1,1,1,3,5,4,4,4,4,4,3,4,4,4,0,1
87292,1,1,66,2,,577,1,4,1,3,5,1,5,5,3,2,4,4,4,5,50,4,0
28809,2,1,48,1,,978,5,5,2,5,2,2,3,5,5,5,5,3,5,5,0,3,1
105303,2,0,40,2,,738,2,1,2,4,5,2,4,5,3,1,3,1,4,5,0,0,0
67110,2,1,45,1,,1121,2,3,3,3,2,2,2,2,2,2,2,3,2,3,0,0,0
41576,1,1,64,2,,1464,3,4,4,1,3,4,3,3,4,4,4,5,4,3,0,0,0
33524,1,0,30,1,,228,4,5,5,2,2,5,5,2,1,4,1,3,1,2,0,3,0
79594,2,1,40,1,,2406,5,5,5,5,2,5,5,4,4,4,4,3,4,4,0,0,1
11617,1,1,47,2,,468,3,3,3,4,2,3,2,2,1,2,4,1,3,2,0,5,0
67631,1,1,53,1,,1188,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,0,1
113934,1,1,24,2,,1728,3,3,3,5,2,3,2,2,3,5,5,3,1,2,2,0,0
85375,2,1,57,1,,214,2,4,4,4,4,3,2,3,3,2,2,3,3,3,10,4,0
79634,2,1,48,1,,712,2,4,4,4,1,2,3,2,2,2,2,2,2,2,0,1,0
55628,1,1,37,1,,324,4,1,1,1,4,4,4,4,4,3,3,2,5,4,0,0,1
101621,1,1,13,2,,1139,3,4,3,1,3,3,3,3,3,3,4,4,4,3,8,0,0
9201,2,0,18,1,,227,3,3,3,1,4,3,4,4,1,2,4,3,4,4,0,0,0
24901,1,1,59,1,,2898,2,2,2,2,1,4,3,2,2,2,2,2,2,1,0,1,0
39196,1,0,39,1,,318,2,1,3,3,5,3,5,5,1,5,4,2,3,5,0,0,0
5050,2,1,45,1,,2673,3,3,2,3,3,5,4,4,4,4,5,4,4,4,0,0,1
106715,1,1,37,1,,3568,5,3,5,5,4,4,4,5,5,5,5,3,5,3,7,0,1
3603,1,1,25,2,,999,2,5,2,2,2,2,2,2,3,3,5,5,5,2,0,0,0
127160,2,1,27,2,,651,2,2,2,3,1,2,1,1,1,5,4,2,3,1,124,1.4,0
85726,2,1,56,1,,3867,4,4,4,4,4,3,4,1,1,1,4,4,1,4,0,0,0
126246,1,1,61,1,,200,5,1,1,1,4,5,4,4,2,2,2,4,2,4,0,0,1
15030,2,1,57,1,,1997,4,4,4,4,1,3,3,4,4,4,4,5,4,1,0,0,1
41946,2,1,50,1,,125,4,4,4,4,4,4,4,5,5,5,4,4,5,3,0,0,1
6114,1,1,40,1,,2505,3,3,3,3,5,4,5,3,3,4,3,5,3,3,29,3,1
101228,1,1,47,1,,2204,5,5,5,5,4,4,4,2,2,2,2,4,2,3,6,0,1
54046,2,1,32,1,,1416,4,4,4,4,5,5,5,5,3,5,1,5,3,5,0,0,1
116336,2,1,44,2,,417,2,5,2,3,4,3,3,2,2,2,2,2,2,3,0,0,0
45392,1,1,41,1,,344,2,5,5,5,4,3,3,2,2,2,2,4,2,4,0,0,0
33860,1,1,62,2,,1609,4,4,4,3,4,4,4,4,5,3,5,4,5,4,20,0,0
17681,2,1,43,1,,1039,4,4,4,4,2,4,4,4,4,4,4,4,4,3,0,0,1
115371,1,0,23,1,,417,5,0,4,5,4,4,4,4,5,2,4,5,4,4,33,3,1
26471,2,1,51,2,,925,4,2,3,3,3,2,2,1,1,3,1,3,1,3,5,1,0
118157,2,1,35,1,,1444,2,2,4,2,3,5,5,5,5,4,5,4,5,4,5,0,1
75710,2,1,59,1,,813,2,2,2,2,5,4,4,5,5,5,5,5,5,4,0,0,1
73642,2,0,21,1,,204,5,4,5,4,1,5,1,1,5,2,5,4,4,1,0,0,1
118461,1,1,58,1,,370,2,2,2,2,3,4,5,3,3,4,3,5,3,4,0,0,1
92002,1,1,51,1,,1532,5,5,5,5,4,5,5,4,4,5,4,5,4,4,0,0,1
98400,1,1,27,1,,3641,2,1,1,1,2,2,2,2,2,4,2,3,2,2,0,0,0
81180,1,1,43,1,,2204,1,1,1,1,2,5,5,4,4,4,4,5,4,3,13,2,1
43135,2,1,62,1,,173,2,3,3,3,2,2,3,2,2,2,2,2,2,1,34,5,0
15020,2,1,16,2,,557,1,5,1,1,2,1,2,2,4,2,2,3,5,2,6,9,0
123731,1,1,24,2,,214,2,3,2,3,4,2,4,4,4,3,4,4,3,4,0,6,0
99096,2,1,16,1,,3201,3,3,3,3,2,2,3,2,2,4,3,1,4,2,0,0,0
1657,1,1,47,1,,435,3,1,3,1,2,3,3,3,3,3,3,3,3,1,0,0,0
61377,2,0,43,1,,679,3,3,3,3,4,3,4,4,5,2,5,5,4,4,0,4,0
122667,1,0,37,1,,361,3,3,3,4,4,3,4,4,3,2,5,5,4,4,0,0,0
59335,1,1,26,1,,2338,4,4,4,4,4,4,4,4,5,5,3,4,4,4,18,0,1
28233,1,1,26,1,,1009,3,1,1,1,3,3,3,3,1,1,4,3,3,3,0,0,0
2330,2,1,27,2,,691,2,3,2,4,5,2,5,5,2,2,3,2,4,5,76,8,0
46569,1,1,47,1,,2848,3,3,3,3,5,4,3,5,5,5,5,3,5,5,54,8,1
112343,2,1,44,1,,3812,3,3,3,3,4,5,5,5,5,5,5,3,5,3,5,2,1
123325,2,0,39,1,,231,2,2,2,1,2,2,2,2,4,4,3,4,4,2,0,0,1
13329,2,0,39,1,,748,4,3,3,4,2,3,2,2,3,2,4,1,3,2,0,0,0
96799,2,0,26,1,,488,2,0,2,3,3,2,3,3,5,3,4,5,5,3,0,0,0
19898,2,1,37,1,,315,5,4,4,4,5,5,5,1,4,5,3,5,5,5,143,1.8,1
52598,1,1,47,1,,160,3,2,2,2,3,3,3,3,5,4,3,2,3,3,0,0,1
111271,2,1,53,1,,2494,5,5,5,5,2,5,4,5,5,5,5,3,5,4,0,0,1
34755,1,1,56,1,,264,2,4,4,4,2,2,2,2,1,4,2,2,3,2,0,0,0
3762,2,1,48,1,,2764,1,1,1,1,2,4,5,3,3,3,3,4,3,4,3,2,1
101867,2,1,18,1,,1747,0,5,5,5,0,1,4,0,4,3,4,2,4,0,86,5,0
106847,1,1,43,2,,1733,1,4,2,4,4,2,4,4,4,4,5,3,5,4,1,9,0
9725,2,1,45,1,,3512,5,5,5,5,5,4,5,5,5,5,4,4,5,4,0,0,1
48151,1,1,33,1,,1955,4,1,4,1,4,4,4,4,2,5,4,4,4,4,0,0,0
102059,2,1,49,2,,386,2,4,2,4,4,4,5,4,4,2,4,3,4,4,19,1,0
63443,2,1,27,2,,337,2,4,2,1,5,2,5,5,3,4,4,5,5,5,85,8,0
68761,2,1,48,1,,926,4,4,4,4,3,5,5,3,3,4,3,4,3,5,1,0,1
63950,1,1,45,2,,1192,2,5,2,4,2,2,2,2,4,5,4,3,4,2,1,3,0
75741,1,1,25,1,,868,2,3,2,3,2,3,2,2,2,1,3,2,3,2,13,1,0
112472,2,1,63,2,,967,5,2,5,4,4,4,4,1,1,5,1,4,1,1,27,1,1
46847,2,0,27,1,,850,1,1,1,4,2,1,2,2,2,2,5,2,1,2,15,0,0
84845,2,0,36,1,,547,2,1,2,3,4,2,4,4,1,2,4,2,4,4,56,5,0
117481,2,1,40,1,,2218,3,3,3,3,5,4,5,3,3,4,3,3,3,3,0,0,1
37465,2,1,39,1,,1076,2,2,2,2,3,3,2,4,4,4,4,5,4,2,0,0,1
18675,1,1,42,2,,190,1,4,1,2,3,1,3,3,5,4,5,5,5,3,0,0,0
116292,2,1,18,2,,480,1,3,1,3,5,1,5,5,1,2,3,3,4,5,1,0,0
30572,2,1,53,1,,628,2,4,4,4,1,3,3,2,2,2,2,3,2,3,0,0,0
88467,1,0,23,1,,270,2,3,3,1,1,3,1,1,1,1,1,1,4,1,13,2,0
37837,2,1,26,1,,937,3,3,3,3,3,3,3,3,5,5,4,5,3,3,0,0,1
43096,1,1,43,2,,173,4,4,4,2,4,4,4,4,2,4,3,2,3,4,0,0,0
3524,1,1,57,1,,2846,4,3,3,3,2,3,3,4,4,4,4,4,4,4,38,4,0
37248,2,1,52,2,,944,1,2,1,2,2,3,2,2,2,1,2,1,2,2,34,4,0
92188,1,0,14,1,,920,3,3,3,4,4,3,4,4,3,5,2,2,4,4,0,0,0
116100,2,1,52,2,,404,4,5,4,5,5,4,4,1,1,4,1,3,1,3,15,1,0
24831,1,0,28,1,,861,2,2,2,4,3,2,3,3,2,2,2,2,1,3,0,0,0
6545,1,0,23,1,,473,4,0,4,4,5,4,5,5,3,5,5,5,5,5,0,0,1
12329,1,1,38,1,,201,5,1,1,1,5,4,5,5,1,2,5,2,2,5,0,1,1
8181,2,1,30,1,,402,2,2,2,2,2,2,2,2,3,4,2,4,3,2,0,0,0
117943,2,1,52,1,,3011,5,5,5,5,4,4,4,5,5,5,5,5,5,4,0,0,1
6226,1,0,26,1,,594,5,5,5,2,3,5,3,3,3,4,5,5,5,3,0,0,1
46407,2,1,61,1,,458,3,3,3,3,5,1,4,4,4,4,4,3,4,5,0,0,1
51575,2,1,39,1,2,370,4,2,2,2,4,4,4,4,2,3,3,4,3,4,15,1,0
80693,1,1,61,1,2,748,2,5,5,5,2,2,2,2,4,5,2,3,3,2,0,0,0
15022,2,1,38,2,2,557,1,5,1,2,4,1,4,4,3,4,4,1,3,4,0,0,0
116225,2,1,29,2,2,373,2,0,5,4,3,5,1,3,5,2,1,1,2,3,0,0,0
80034,1,1,21,2,2,950,1,5,1,1,4,1,4,4,1,1,3,3,2,4,0,3,0
98703,1,1,49,2,2,861,1,4,1,4,3,1,3,3,5,3,5,4,4,3,0,4,0
61810,2,1,16,2,2,1379,2,5,2,1,5,2,5,5,5,5,5,4,4,5,27,2,0
94702,2,0,48,1,2,239,4,2,4,3,1,4,1,1,1,2,4,2,4,1,15,7,0
11519,1,1,51,2,3,429,3,3,3,4,1,3,1,1,2,4,4,1,4,1,17,2,0
7378,1,1,9,2,2,888,2,4,2,1,5,2,5,5,3,5,1,5,1,5,7,0,0
126831,2,1,66,1,2,2125,1,4,4,4,5,1,1,1,1,1,1,1,1,3,0,0,0
13207,2,1,46,1,1,3077,1,1,1,1,2,5,5,4,4,3,4,4,4,5,0,0,1
103648,1,1,40,1,1,2091,2,2,2,2,2,4,5,4,4,4,4,5,4,3,0,0,1
70438,2,1,36,1,1,187,0,5,0,3,5,4,5,1,1,1,1,5,1,5,0,0,1
61987,2,1,49,1,1,2475,3,3,3,3,2,4,4,5,5,5,5,4,5,3,0,0,1
19900,2,1,52,1,1,296,4,4,4,4,2,2,1,5,5,5,5,2,5,5,4,0,1
106937,2,1,53,1,1,3754,2,4,4,4,4,2,2,2,2,2,2,1,2,4,1,1,0
20295,1,1,12,2,2,235,1,4,0,4,3,0,3,3,2,3,1,2,5,3,10,0,0
66235,1,1,36,1,1,2836,3,3,3,3,2,5,3,5,5,5,5,4,5,4,1,6,1
15978,2,1,52,1,1,1570,1,1,1,1,2,4,5,3,3,3,3,3,3,5,25,1,1
34859,2,1,42,1,1,2248,1,1,1,1,5,5,5,5,5,5,4,5,5,5,157,1.9,1
60010,2,1,66,2,2,937,2,3,2,3,1,3,3,2,2,2,2,1,2,4,6,0,0
8921,1,0,34,1,2,661,2,3,2,3,2,3,3,3,1,4,3,3,1,3,302,2.6,0
75166,1,0,35,1,1,1744,3,3,3,2,5,3,5,5,4,3,3,5,4,5,0,0,0
35305,2,1,59,1,2,1035,4,2,2,2,1,5,4,4,4,4,4,1,4,5,0,0,1
10429,2,1,48,1,1,312,5,5,5,5,3,5,4,5,5,5,5,3,5,4,0,2,1
90044,1,0,22,1,1,1127,0,0,1,2,4,1,4,4,3,3,4,4,5,4,0,0,1
3795,1,1,40,1,1,2679,1,1,1,1,5,4,5,4,4,4,4,5,4,3,0,4,1
1434,1,1,28,1,1,3607,3,3,3,3,5,5,5,5,5,4,5,3,5,5,0,0,1
68132,2,1,63,2,2,813,0,3,0,3,4,2,3,1,1,0,1,3,1,2,0,0,1
105253,1,1,43,1,1,2106,1,1,1,1,3,5,5,4,4,4,4,5,4,4,5,0,1
26510,2,1,30,2,2,829,1,5,1,5,2,1,3,2,5,4,5,3,5,2,5,0,0
1315,2,0,25,1,1,247,4,5,5,3,3,5,3,3,5,3,5,5,5,3,0,0,1
127673,1,0,20,1,2,653,3,5,4,4,3,4,3,3,1,4,4,3,3,3,0,0,0
82306,2,1,11,2,2,986,2,2,2,4,5,2,5,5,2,5,4,1,4,5,0,0,0
14921,1,1,53,1,3,296,4,5,5,5,4,4,4,4,4,4,4,3,4,4,13,1,1
27388,2,1,28,1,1,679,2,2,2,2,5,5,5,5,1,3,2,2,4,5,5,0,1
82530,1,1,55,1,1,1749,1,1,1,1,2,5,5,4,4,4,4,3,4,5,0,0,1
69503,1,1,65,2,3,1096,4,1,4,3,4,4,4,4,2,2,1,2,3,4,15,3,0
111294,1,0,43,1,1,2297,1,1,1,1,2,1,2,2,4,5,3,4,4,2,8,0,0
25956,2,1,23,1,2,946,5,4,4,4,5,5,3,5,1,2,1,3,4,5,30,2,1
18782,1,0,22,1,2,448,4,2,4,2,3,4,1,3,5,2,1,1,3,3,35,2,1
54013,1,0,26,1,1,1091,2,2,2,3,4,2,4,4,5,5,3,2,4,4,0,0,0
98715,1,1,33,1,3,834,2,3,3,3,2,2,2,2,3,1,2,1,3,2,0,4,0
98374,1,1,31,2,2,1046,3,5,3,1,2,3,2,2,3,2,4,4,5,2,0,0,0
112238,2,1,40,1,1,1703,5,5,5,5,4,5,4,5,5,5,5,4,5,4,0,1,1
10046,1,1,52,1,1,3129,3,3,5,3,5,4,4,4,4,4,4,3,4,4,0,0,1
85989,2,1,55,1,1,2271,2,2,2,2,5,5,4,5,5,5,5,4,5,3,1,0,1
71020,2,1,47,1,1,802,1,1,5,1,1,3,4,1,1,1,1,1,1,4,24,1,0
54874,2,1,22,1,2,862,2,5,1,5,2,2,1,2,3,3,4,2,3,2,23,1,0
102589,2,1,39,1,3,223,1,5,5,5,1,1,1,1,4,2,3,2,3,1,35,3,0
433,1,1,63,2,1,102,4,4,4,3,3,3,5,2,2,4,2,1,2,4,0,0,0
61900,1,1,58,1,1,2521,5,5,5,5,2,5,5,2,2,2,2,3,2,5,0,0,1
127627,1,1,54,1,1,1773,3,4,4,4,4,4,3,3,3,3,3,2,3,1,0,0,0
55310,1,1,38,1,1,3921,2,2,4,2,2,4,5,5,5,5,5,4,5,3,6,0,1
61403,1,1,57,2,2,679,1,5,1,1,4,1,4,4,3,4,4,4,4,4,28,3,0
77253,2,1,23,2,2,1590,4,5,4,3,3,4,3,3,5,3,4,5,4,3,0,0,0
92575,1,1,32,1,3,1947,1,4,1,1,1,1,1,1,3,1,4,3,4,1,0,0,0
27695,2,1,45,2,2,1107,4,0,3,2,5,5,4,4,4,3,4,4,4,4,0,0,1
44847,2,1,11,2,2,760,3,5,3,1,5,3,5,5,3,5,5,4,4,5,102,8,0
89943,1,1,11,2,2,1306,4,5,4,3,1,4,1,1,3,5,4,5,4,1,0,0,0
48149,2,1,31,1,1,2363,4,4,4,4,4,4,4,4,2,4,5,3,5,4,19,8,1
87262,2,1,35,1,2,577,3,3,3,3,3,3,3,3,2,2,3,4,4,3,26,1,0
98767,2,1,17,2,2,2075,2,4,2,5,1,2,1,1,3,2,3,4,4,1,0,4,0
50295,1,1,47,1,1,2043,0,0,0,4,4,5,4,2,2,2,2,2,2,1,0,0,1
33242,2,0,24,1,2,101,3,2,3,3,3,3,3,3,4,1,4,4,3,3,0,0,0
39763,1,1,48,1,1,2989,1,4,1,1,5,3,1,2,2,2,2,4,2,2,0,0,1
92753,2,1,9,2,2,1276,0,2,0,3,3,0,3,3,1,1,2,3,3,3,0,0,1
98502,1,1,53,1,1,402,5,5,5,5,3,4,4,4,4,4,4,4,4,3,0,0,1
127781,1,1,24,1,1,3680,4,1,4,4,2,2,2,2,5,5,5,5,4,2,0,0,1
23920,2,1,68,2,2,579,2,1,2,3,4,4,3,5,5,2,5,3,5,1,0,0,0
